Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"2DE525","2DE525","ntoskrnl.exe",0.0617,6.0138,0.0617,6.0138
"624E2B","624E2B","ntoskrnl.exe",0.0617,6.0126,0.0617,6.0126
"627A2B","627A2B","ntoskrnl.exe",0.0608,5.9198,0.0608,5.9198
"27D1E4","27D1E4","ntoskrnl.exe",0.0603,5.8723,0.0603,5.8723
"624BDF","624BDF","ntoskrnl.exe",0.0597,5.8184,0.0597,5.8184
"624284","624284","ntoskrnl.exe",0.0594,5.7877,0.0594,5.7877
"3F0F66","3F0F66","ntoskrnl.exe",0.0578,5.6360,0.0578,5.6360
"6244C8","6244C8","ntoskrnl.exe",0.0563,5.4898,0.0563,5.4898
"401EEB","401EEB","ntoskrnl.exe",0.0556,5.4195,0.0556,5.4195
"62452A","62452A","ntoskrnl.exe",0.0554,5.3967,0.0554,5.3967
"6279FA","6279FA","ntoskrnl.exe",0.0544,5.3044,0.0544,5.3044
"624466","624466","ntoskrnl.exe",0.0539,5.2522,0.0539,5.2522
"6242B2","6242B2","ntoskrnl.exe",0.0538,5.2451,0.0538,5.2451
"624E9C","624E9C","ntoskrnl.exe",0.0523,5.0960,0.0523,5.0960
"627A24","627A24","ntoskrnl.exe",0.0520,5.0687,0.0520,5.0687
"385917","385917","ntoskrnl.exe",0.0517,5.0346,0.0517,5.0346
"C55ED6","C55ED6","ntoskrnl.exe",0.0516,5.0236,0.0516,5.0236
"62436E","62436E","ntoskrnl.exe",0.0515,5.0201,0.0515,5.0201
"624DE0","624DE0","ntoskrnl.exe",0.0514,5.0103,0.0514,5.0103
"27D435","27D435","ntoskrnl.exe",0.0514,5.0090,0.0514,5.0090
"C55BD1","C55BD1","ntoskrnl.exe",0.0514,5.0054,0.0514,5.0054
"6244B3","6244B3","ntoskrnl.exe",0.0513,4.9937,0.0513,4.9937
"2EDBB6","2EDBB6","ntoskrnl.exe",0.0512,4.9860,0.0512,4.9860
"401EE3","401EE3","ntoskrnl.exe",0.0510,4.9675,0.0510,4.9675
"6242F5","6242F5","ntoskrnl.exe",0.0508,4.9513,0.0508,4.9513
"6244BB","6244BB","ntoskrnl.exe",0.0498,4.8507,0.0498,4.8507
"20620A","20620A","ntoskrnl.exe",0.0491,4.7831,0.0491,4.7831
"624515","624515","ntoskrnl.exe",0.0490,4.7752,0.0490,4.7752
"C55E89","C55E89","ntoskrnl.exe",0.0487,4.7404,0.0487,4.7404
"734E86","734E86","ntoskrnl.exe",0.0470,4.5802,0.0470,4.5802
"624B9A","624B9A","ntoskrnl.exe",0.0468,4.5633,0.0468,4.5633
"72E0FD","72E0FD","ntoskrnl.exe",0.0468,4.5629,0.0468,4.5629
"6242D5","6242D5","ntoskrnl.exe",0.0468,4.5551,0.0468,4.5551
"6242AB","6242AB","ntoskrnl.exe",0.0467,4.5529,0.0467,4.5529
"62450A","62450A","ntoskrnl.exe",0.0461,4.4937,0.0461,4.4937
"2DE664","2DE664","ntoskrnl.exe",0.0459,4.4673,0.0459,4.4673
"2DE694","2DE694","ntoskrnl.exe",0.0454,4.4261,0.0454,4.4261
"2DC182","2DC182","ntoskrnl.exe",0.0453,4.4179,0.0453,4.4179
"6242C8","6242C8","ntoskrnl.exe",0.0450,4.3820,0.0450,4.3820
"2DA9D5","2DA9D5","ntoskrnl.exe",0.0434,4.2255,0.0434,4.2255
"6243D6","6243D6","ntoskrnl.exe",0.0431,4.2001,0.0431,4.2001
"2DE660","2DE660","ntoskrnl.exe",0.0423,4.1210,0.0423,4.1210
"62428F","62428F","ntoskrnl.exe",0.0422,4.1147,0.0422,4.1147
"9DAC2E","9DAC2E","ntoskrnl.exe",0.0419,4.0795,0.0419,4.0795
"625450","625450","ntoskrnl.exe",0.0412,4.0168,0.0412,4.0168
"624BC8","624BC8","ntoskrnl.exe",0.0411,4.0081,0.0411,4.0081
"27D131","27D131","ntoskrnl.exe",0.0411,4.0079,0.0411,4.0079
"2DB1EE","2DB1EE","ntoskrnl.exe",0.0411,4.0056,0.0411,4.0056
"2DE735","2DE735","ntoskrnl.exe",0.0411,4.0055,0.0411,4.0055
"2DA1A5","2DA1A5","ntoskrnl.exe",0.0411,4.0052,0.0411,4.0052
"624BFE","624BFE","ntoskrnl.exe",0.0411,4.0000,0.0411,4.0000
"627981","627981","ntoskrnl.exe",0.0411,4.0000,0.0411,4.0000
"73458F","73458F","ntoskrnl.exe",0.0411,4.0000,0.0411,4.0000
"C55A91","C55A91","ntoskrnl.exe",0.0411,4.0000,0.0411,4.0000
"2E932C","2E932C","ntoskrnl.exe",0.0409,3.9856,0.0409,3.9856
"6243D1","6243D1","ntoskrnl.exe",0.0393,3.8314,0.0393,3.8314
"2DE541","2DE541","ntoskrnl.exe",0.0383,3.7352,0.0383,3.7352
"2DB56F","2DB56F","ntoskrnl.exe",0.0379,3.6935,0.0379,3.6935
"8AA859","8AA859","ntoskrnl.exe",0.0378,3.6804,0.0378,3.6804
"624E7F","624E7F","ntoskrnl.exe",0.0373,3.6317,0.0373,3.6317
"C55B11","C55B11","ntoskrnl.exe",0.0369,3.5950,0.0369,3.5950
"2DE61B","2DE61B","ntoskrnl.exe",0.0367,3.5746,0.0367,3.5746
"6242BC","6242BC","ntoskrnl.exe",0.0366,3.5682,0.0366,3.5682
"285422","285422","ntoskrnl.exe",0.0352,3.4276,0.0352,3.4276
"384E0C","384E0C","ntoskrnl.exe",0.0347,3.3785,0.0347,3.3785
"2DE667","2DE667","ntoskrnl.exe",0.0346,3.3716,0.0346,3.3716
"2DB182","2DB182","ntoskrnl.exe",0.0344,3.3505,0.0344,3.3505
"6242B9","6242B9","ntoskrnl.exe",0.0338,3.2978,0.0338,3.2978
"62634F","62634F","ntoskrnl.exe",0.0333,3.2463,0.0333,3.2463
"21354E","21354E","ntoskrnl.exe",0.0331,3.2208,0.0331,3.2208
"6244B8","6244B8","ntoskrnl.exe",0.0330,3.2104,0.0330,3.2104
"626340","626340","ntoskrnl.exe",0.0328,3.1947,0.0328,3.1947
"62633C","62633C","ntoskrnl.exe",0.0327,3.1841,0.0327,3.1841
"401EE9","401EE9","ntoskrnl.exe",0.0323,3.1429,0.0323,3.1429
"2DB607","2DB607","ntoskrnl.exe",0.0319,3.1099,0.0319,3.1099
"C55A93","C55A93","ntoskrnl.exe",0.0316,3.0789,0.0316,3.0789
"624C08","624C08","ntoskrnl.exe",0.0315,3.0738,0.0315,3.0738
"2DE630","2DE630","ntoskrnl.exe",0.0315,3.0669,0.0315,3.0669
"624963","624963","ntoskrnl.exe",0.0313,3.0475,0.0313,3.0475
"2DB246","2DB246","ntoskrnl.exe",0.0312,3.0352,0.0312,3.0352
"6242AD","6242AD","ntoskrnl.exe",0.0311,3.0345,0.0311,3.0345
"8B66EB","8B66EB","ntoskrnl.exe",0.0309,3.0126,0.0309,3.0126
"2DE649","2DE649","ntoskrnl.exe",0.0309,3.0067,0.0309,3.0067
"3D8BBE","3D8BBE","ntoskrnl.exe",0.0309,3.0064,0.0309,3.0064
"2DB576","2DB576","ntoskrnl.exe",0.0308,3.0057,0.0308,3.0057
"2DE7C0","2DE7C0","ntoskrnl.exe",0.0308,3.0056,0.0308,3.0056
"624C4C","624C4C","ntoskrnl.exe",0.0308,3.0054,0.0308,3.0054
"2DE59E","2DE59E","ntoskrnl.exe",0.0308,3.0043,0.0308,3.0043
"28592B","28592B","ntoskrnl.exe",0.0308,3.0040,0.0308,3.0040
"2D98DE","2D98DE","ntoskrnl.exe",0.0308,3.0024,0.0308,3.0024
"516620","516620","ntoskrnl.exe",0.0308,3.0015,0.0308,3.0015
"624A60","624A60","ntoskrnl.exe",0.0308,2.9998,0.0308,2.9998
"C55BC0","C55BC0","ntoskrnl.exe",0.0308,2.9985,0.0308,2.9985
"624B74","624B74","ntoskrnl.exe",0.0308,2.9980,0.0308,2.9980
"6249F9","6249F9","ntoskrnl.exe",0.0308,2.9968,0.0308,2.9968
"734E89","734E89","ntoskrnl.exe",0.0307,2.9952,0.0307,2.9952
"73FB75","73FB75","ntoskrnl.exe",0.0307,2.9945,0.0307,2.9945
"625339","625339","ntoskrnl.exe",0.0307,2.9944,0.0307,2.9944
"624433","624433","ntoskrnl.exe",0.0307,2.9904,0.0307,2.9904
"358E60","358E60","ntoskrnl.exe",0.0307,2.9876,0.0307,2.9876
"8B694E","8B694E","ntoskrnl.exe",0.0305,2.9758,0.0305,2.9758
"2EE549","2EE549","ntoskrnl.exe",0.0305,2.9699,0.0305,2.9699
"2DA4F6","2DA4F6","ntoskrnl.exe",0.0305,2.9683,0.0305,2.9683
"2DB195","2DB195","ntoskrnl.exe",0.0297,2.8981,0.0297,2.8981
"3F0B8E","3F0B8E","ntoskrnl.exe",0.0297,2.8897,0.0297,2.8897
"624DD8","624DD8","ntoskrnl.exe",0.0295,2.8755,0.0295,2.8755
"624B11","624B11","ntoskrnl.exe",0.0290,2.8277,0.0290,2.8277
"2406B6","2406B6","ntoskrnl.exe",0.0290,2.8238,0.0290,2.8238
"626338","626338","ntoskrnl.exe",0.0288,2.8077,0.0288,2.8077
"626EA1","626EA1","ntoskrnl.exe",0.0285,2.7808,0.0285,2.7808
"2DE6BA","2DE6BA","ntoskrnl.exe",0.0278,2.7061,0.0278,2.7061
"3E4F91","3E4F91","ntoskrnl.exe",0.0274,2.6651,0.0274,2.6651
"624B53","624B53","ntoskrnl.exe",0.0270,2.6293,0.0270,2.6293
"2DE12C","2DE12C","ntoskrnl.exe",0.0268,2.6154,0.0268,2.6154
"3F0B92","3F0B92","ntoskrnl.exe",0.0264,2.5740,0.0264,2.5740
"2DB22E","2DB22E","ntoskrnl.exe",0.0263,2.5611,0.0263,2.5611
"2DE06C","2DE06C","ntoskrnl.exe",0.0260,2.5334,0.0260,2.5334
"27D0EB","27D0EB","ntoskrnl.exe",0.0258,2.5184,0.0258,2.5184
"62797C","62797C","ntoskrnl.exe",0.0254,2.4752,0.0254,2.4752
"734743","734743","ntoskrnl.exe",0.0247,2.4074,0.0247,2.4074
"317645","317645","ntoskrnl.exe",0.0247,2.4039,0.0247,2.4039
"625330","625330","ntoskrnl.exe",0.0239,2.3271,0.0239,2.3271
"624B36","624B36","ntoskrnl.exe",0.0238,2.3217,0.0238,2.3217
"23EE17","23EE17","ntoskrnl.exe",0.0237,2.3048,0.0237,2.3048
"624E3F","624E3F","ntoskrnl.exe",0.0236,2.3021,0.0236,2.3021
"2DE609","2DE609","ntoskrnl.exe",0.0233,2.2653,0.0233,2.2653
"2DE520","2DE520","ntoskrnl.exe",0.0231,2.2472,0.0231,2.2472
"C55E92","C55E92","ntoskrnl.exe",0.0230,2.2412,0.0230,2.2412
"624BF7","624BF7","ntoskrnl.exe",0.0229,2.2305,0.0229,2.2305
"2DA1B2","2DA1B2","ntoskrnl.exe",0.0228,2.2234,0.0228,2.2234
"625341","625341","ntoskrnl.exe",0.0225,2.1882,0.0225,2.1882
"2DB257","2DB257","ntoskrnl.exe",0.0223,2.1727,0.0223,2.1727
"2DE5C1","2DE5C1","ntoskrnl.exe",0.0223,2.1682,0.0223,2.1682
"624A58","624A58","ntoskrnl.exe",0.0216,2.1082,0.0216,2.1082
"428869","428869","ntoskrnl.exe",0.0216,2.1044,0.0216,2.1044
"2DA1AA","2DA1AA","ntoskrnl.exe",0.0216,2.1043,0.0216,2.1043
"2DE60D","2DE60D","ntoskrnl.exe",0.0216,2.1026,0.0216,2.1026
"22E415","22E415","ntoskrnl.exe",0.0215,2.0950,0.0215,2.0950
"2DB57A","2DB57A","ntoskrnl.exe",0.0214,2.0819,0.0214,2.0819
"27AC40","27AC40","ntoskrnl.exe",0.0213,2.0753,0.0213,2.0753
"2EE53E","2EE53E","ntoskrnl.exe",0.0212,2.0655,0.0212,2.0655
"73402E","73402E","ntoskrnl.exe",0.0210,2.0506,0.0210,2.0506
"72CB40","72CB40","ntoskrnl.exe",0.0210,2.0454,0.0210,2.0454
"624990","624990","ntoskrnl.exe",0.0210,2.0440,0.0210,2.0440
"2F3246","2F3246","ntoskrnl.exe",0.0208,2.0303,0.0208,2.0303
"734DBE","734DBE","ntoskrnl.exe",0.0208,2.0233,0.0208,2.0233
"3D8BB3","3D8BB3","ntoskrnl.exe",0.0206,2.0102,0.0206,2.0102
"62445D","62445D","ntoskrnl.exe",0.0206,2.0099,0.0206,2.0099
"2EC877","2EC877","ntoskrnl.exe",0.0206,2.0077,0.0206,2.0077
"8B66DE","8B66DE","ntoskrnl.exe",0.0206,2.0076,0.0206,2.0076
"3FF3F5","3FF3F5","ntoskrnl.exe",0.0206,2.0028,0.0206,2.0028
"2DE652","2DE652","ntoskrnl.exe",0.0206,2.0027,0.0206,2.0027
"516673","516673","ntoskrnl.exe",0.0205,2.0018,0.0205,2.0018
"204614","204614","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"206826","206826","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"206C73","206C73","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"20EC90","20EC90","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"20ECA0","20ECA0","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2109EB","2109EB","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2129A2","2129A2","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2141E6","2141E6","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"216F5A","216F5A","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"220B3D","220B3D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"22B788","22B788","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"22E1AB","22E1AB","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"22EA63","22EA63","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"23EDE3","23EDE3","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"242122","242122","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"26184C","26184C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"26E211","26E211","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"26E649","26E649","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"26F8DF","26F8DF","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"26F994","26F994","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"27118C","27118C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"27659E","27659E","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"276631","276631","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"27A401","27A401","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"27A73C","27A73C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"27C00A","27C00A","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2814BF","2814BF","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA1B0","2DA1B0","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA201","2DA201","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA21E","2DA21E","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA280","2DA280","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA2E9","2DA2E9","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA72E","2DA72E","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA850","2DA850","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DA8D7","2DA8D7","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DAEB2","2DAEB2","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB178","2DB178","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB17D","2DB17D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB1A5","2DB1A5","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB1AA","2DB1AA","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB1D6","2DB1D6","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB5D8","2DB5D8","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB65C","2DB65C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DB8FB","2DB8FB","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DBE16","2DBE16","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DBE3F","2DBE3F","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DBE5B","2DBE5B","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DBF5B","2DBF5B","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DDFB0","2DDFB0","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE0AF","2DE0AF","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE0B1","2DE0B1","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE0C9","2DE0C9","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE0CE","2DE0CE","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE52F","2DE52F","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE530","2DE530","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE53E","2DE53E","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE546","2DE546","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE5FD","2DE5FD","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE6C3","2DE6C3","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE73D","2DE73D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE772","2DE772","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DE7AA","2DE7AA","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2DF976","2DF976","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2EAAF8","2EAAF8","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2EBE34","2EBE34","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"2EEFF3","2EEFF3","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"316B93","316B93","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"317C81","317C81","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"318DE9","318DE9","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3191A3","3191A3","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3191E7","3191E7","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3196B4","3196B4","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3197A4","3197A4","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"32817D","32817D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"361930","361930","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"38545D","38545D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3858C4","3858C4","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"38E551","38E551","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3D8B81","3D8B81","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3D8B8F","3D8B8F","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3F0E95","3F0E95","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3FC2EC","3FC2EC","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3FDD7C","3FDD7C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"3FF3DD","3FF3DD","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"401ED5","401ED5","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"420800","420800","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"42722D","42722D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"437DF3","437DF3","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"44AEE9","44AEE9","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"458F02","458F02","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"51665D","51665D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"5166F7","5166F7","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"51670B","51670B","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"516750","516750","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"516758","516758","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"51675C","51675C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"516764","516764","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624277","624277","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62429F","62429F","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"6243C0","6243C0","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624469","624469","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624669","624669","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"6247D5","6247D5","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"6248E5","6248E5","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62495C","62495C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62495F","62495F","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624A24","624A24","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624A41","624A41","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624BD0","624BD0","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624C1A","624C1A","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624C29","624C29","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624C55","624C55","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624C58","624C58","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"624CC4","624CC4","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62530C","62530C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"625484","625484","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"626339","626339","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62633A","62633A","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62656B","62656B","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"626D16","626D16","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"626F75","626F75","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62705C","62705C","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"627835","627835","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62792A","62792A","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"62799F","62799F","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"627A04","627A04","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"627A0A","627A0A","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"7308A4","7308A4","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"734565","734565","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"73460D","73460D","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"7415A0","7415A0","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"74162A","74162A","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"741684","741684","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"89B3C1","89B3C1","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"8B2345","8B2345","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"8B6A7B","8B6A7B","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
"8ED64E","8ED64E","ntoskrnl.exe",0.0205,2.0000,0.0205,2.0000
