Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"E38F9","E38F9","Mso40UIwin32client.dll",0.0103,0.9996,0.0103,0.9996
"BA464","BA464","Mso40UIwin32client.dll",0.0103,0.9995,0.0103,0.9995
"17672D","17672D","Mso40UIwin32client.dll",0.0103,0.9994,0.0103,0.9994
"E56F0","E56F0","Mso40UIwin32client.dll",0.0103,0.9994,0.0103,0.9994
"E3874","E3874","Mso40UIwin32client.dll",0.0103,0.9993,0.3262,31.7793
"E391F","E391F","Mso40UIwin32client.dll",0.0103,0.9992,0.0103,0.9992
"D876E","D876E","Mso40UIwin32client.dll",0.0103,0.9991,2.0629,200.9925
"E3C2A","E3C2A","Mso40UIwin32client.dll",0.0102,0.9985,0.0102,0.9985
"D4287","D4287","Mso40UIwin32client.dll",0.0102,0.9984,0.0102,0.9984
"E2CBD","E2CBD","Mso40UIwin32client.dll",0.0102,0.9984,0.0102,0.9984
"10A058","10A058","Mso40UIwin32client.dll",0.0102,0.9981,0.0102,0.9981
"23920","23920","Mso40UIwin32client.dll",0.0102,0.9981,0.0102,0.9981
"6F7E4","6F7E4","Mso40UIwin32client.dll",0.0102,0.9981,0.0102,0.9981
"255D5","255D5","Mso40UIwin32client.dll",0.0102,0.9979,0.0102,0.9979
"D423C","D423C","Mso40UIwin32client.dll",0.0102,0.9979,0.0102,0.9979
"1572EB","1572EB","Mso40UIwin32client.dll",0.0102,0.9978,0.0102,0.9978
"2394C","2394C","Mso40UIwin32client.dll",0.0102,0.9978,0.0102,0.9978
"E0BB1","E0BB1","Mso40UIwin32client.dll",0.0102,0.9977,0.0102,0.9977
"10AFFA","10AFFA","Mso40UIwin32client.dll",0.0102,0.9974,0.0102,0.9974
"147F08","147F08","Mso40UIwin32client.dll",0.0102,0.9974,0.0102,0.9974
"E3522","E3522","Mso40UIwin32client.dll",0.0102,0.9974,0.0102,0.9974
"E1A36","E1A36","Mso40UIwin32client.dll",0.0102,0.9973,0.0102,0.9973
"661B4","661B4","Mso40UIwin32client.dll",0.0102,0.9972,0.0102,0.9972
"E12F4","E12F4","Mso40UIwin32client.dll",0.0102,0.9971,0.0102,0.9971
"D8280","D8280","Mso40UIwin32client.dll",0.0102,0.9968,0.0102,0.9968
"E3278","E3278","Mso40UIwin32client.dll",0.0102,0.9967,0.0205,1.9974
"126D32","126D32","Mso40UIwin32client.dll",0.0102,0.9963,0.0102,0.9963
"231EA","231EA","Mso40UIwin32client.dll",0.0102,0.9963,0.0102,0.9963
"E8D5B","E8D5B","Mso40UIwin32client.dll",0.0102,0.9963,0.0102,0.9963
"E043F","E043F","Mso40UIwin32client.dll",0.0102,0.9958,0.0102,0.9958
"E3832","E3832","Mso40UIwin32client.dll",0.0102,0.9956,0.0102,0.9956
"11E0E3","11E0E3","Mso40UIwin32client.dll",0.0102,0.9954,0.0102,0.9954
"E39F3","E39F3","Mso40UIwin32client.dll",0.0102,0.9953,0.0205,1.9992
"11640A","11640A","Mso40UIwin32client.dll",0.0102,0.9951,0.0102,0.9951
"E19F5","E19F5","Mso40UIwin32client.dll",0.0102,0.9951,0.0102,0.9951
"E290F","E290F","Mso40UIwin32client.dll",0.0102,0.9944,0.0102,0.9944
"6F9EA","6F9EA","Mso40UIwin32client.dll",0.0102,0.9943,0.0102,0.9943
"E29F3","E29F3","Mso40UIwin32client.dll",0.0102,0.9943,0.0102,0.9943
"52A3C","52A3C","Mso40UIwin32client.dll",0.0102,0.9938,0.0102,0.9938
"BA475","BA475","Mso40UIwin32client.dll",0.0102,0.9938,0.0102,0.9938
"8102D","8102D","Mso40UIwin32client.dll",0.0102,0.9937,0.0102,0.9937
"72EE1","72EE1","Mso40UIwin32client.dll",0.0102,0.9935,0.0102,0.9935
"E38ED","E38ED","Mso40UIwin32client.dll",0.0102,0.9933,0.0102,0.9933
"E36DB","E36DB","Mso40UIwin32client.dll",0.0102,0.9927,0.0102,0.9927
"D5836","D5836","Mso40UIwin32client.dll",0.0102,0.9921,0.0102,0.9921
"177618","177618","Mso40UIwin32client.dll",0.0102,0.9909,0.0102,0.9909
"E21EB","E21EB","Mso40UIwin32client.dll",0.0102,0.9902,0.0102,0.9902
"48C7C","48C7C","Mso40UIwin32client.dll",0.0102,0.9895,0.0102,0.9895
"126325","126325","Mso40UIwin32client.dll",0.0101,0.9875,0.0101,0.9875
"DEFB5","DEFB5","Mso40UIwin32client.dll",0.0101,0.9870,0.0101,0.9870
"B9A76","B9A76","Mso40UIwin32client.dll",0.0101,0.9861,0.0101,0.9861
"64E3C","64E3C","Mso40UIwin32client.dll",0.0101,0.9857,0.5214,50.8008
"111359","111359","Mso40UIwin32client.dll",0.0101,0.9851,0.0101,0.9851
"143196","143196","Mso40UIwin32client.dll",0.0101,0.9845,0.0101,0.9845
"190A20","190A20","Mso40UIwin32client.dll",0.0101,0.9840,0.0101,0.9840
"EBB2D","EBB2D","Mso40UIwin32client.dll",0.0101,0.9814,0.0101,0.9814
"4E3D7","4E3D7","Mso40UIwin32client.dll",0.0100,0.9763,0.0100,0.9763
"E29E4","E29E4","Mso40UIwin32client.dll",0.0100,0.9701,0.0100,0.9701
"164477","164477","Mso40UIwin32client.dll",0.0100,0.9699,0.0100,0.9699
"E3C1F","E3C1F","Mso40UIwin32client.dll",0.0100,0.9699,0.0100,0.9699
"149645","149645","Mso40UIwin32client.dll",0.0099,0.9656,0.0099,0.9656
"111312","111312","Mso40UIwin32client.dll",0.0099,0.9621,0.0099,0.9621
"10B32D","10B32D","Mso40UIwin32client.dll",0.0098,0.9536,0.0098,0.9536
"E530B","E530B","Mso40UIwin32client.dll",0.0086,0.8378,0.0086,0.8378
"B5F00","B5F00","Mso40UIwin32client.dll",0.0082,0.7989,3.0060,292.8820
"66114","66114","Mso40UIwin32client.dll",0.0081,0.7870,0.0081,0.7870
"158F9A","158F9A","Mso40UIwin32client.dll",0.0074,0.7235,0.0074,0.7235
"2697E","2697E","Mso40UIwin32client.dll",0.0071,0.6937,0.0071,0.6937
"14C06","14C06","Mso40UIwin32client.dll",0.0071,0.6901,0.0071,0.6901
"50676","50676","Mso40UIwin32client.dll",0.0069,0.6750,0.0069,0.6750
"1A91B5","1A91B5","Mso40UIwin32client.dll",0.0065,0.6368,0.0065,0.6368
"B0F1B","B0F1B","Mso40UIwin32client.dll",0.0065,0.6305,0.0065,0.6305
"B8FC4","B8FC4","Mso40UIwin32client.dll",0.0061,0.5926,0.0061,0.5926
"E108B","E108B","Mso40UIwin32client.dll",0.0059,0.5724,0.0059,0.5724
"CA44","CA44","Mso40UIwin32client.dll",0.0058,0.5699,0.0161,1.5729
"1130BF","1130BF","Mso40UIwin32client.dll",0.0057,0.5523,0.0161,1.5649
"32960","32960","Mso40UIwin32client.dll",0.0044,0.4331,0.0044,0.4331
"B6918","B6918","Mso40UIwin32client.dll",0.0031,0.3026,0.0031,0.3026
"E34F5","E34F5","Mso40UIwin32client.dll",0.0014,0.1381,0.0014,0.1381
