Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"15FF24","15FF24","ntdll.dll",0.2259,22.0057,0.2259,22.0057
"D07B","D07B","ntdll.dll",0.2246,21.8873,0.2246,21.8873
"D05D","D05D","ntdll.dll",0.2213,21.5589,0.2213,21.5589
"CF5D","CF5D","ntdll.dll",0.2193,21.3646,0.2193,21.3646
"D117","D117","ntdll.dll",0.2126,20.7104,0.2126,20.7104
"D07F","D07F","ntdll.dll",0.2056,20.0358,0.2056,20.0358
"1633D4","1633D4","ntdll.dll",0.1729,16.8449,0.1729,16.8449
"163834","163834","ntdll.dll",0.1703,16.5963,0.1803,17.5697
"15FF84","15FF84","ntdll.dll",0.1657,16.1416,0.1657,16.1416
"163A34","163A34","ntdll.dll",0.1642,16.0000,0.1847,18.0000
"93B01","93B01","ntdll.dll",0.1532,14.9259,0.1532,14.9259
"160D74","160D74","ntdll.dll",0.1436,13.9931,0.1436,13.9931
"1618D4","1618D4","ntdll.dll",0.1414,13.7767,0.1414,13.7767
"15FE84","15FE84","ntdll.dll",0.1287,12.5348,0.1287,12.5348
"1606A4","1606A4","ntdll.dll",0.1282,12.4916,0.1282,12.4916
"495CD","495CD","ntdll.dll",0.1275,12.4196,0.1275,12.4196
"93B0C","93B0C","ntdll.dll",0.1116,10.8749,0.1116,10.8749
"161494","161494","ntdll.dll",0.1076,10.4833,0.1076,10.4833
"D065","D065","ntdll.dll",0.1036,10.0951,0.1036,10.0951
"29050","29050","ntdll.dll",0.1023,9.9710,0.1023,9.9710
"2907E","2907E","ntdll.dll",0.0995,9.6966,0.0995,9.6966
"161674","161674","ntdll.dll",0.0966,9.4141,0.0966,9.4141
"160124","160124","ntdll.dll",0.0939,9.1459,0.1039,10.1268
"1639D4","1639D4","ntdll.dll",0.0924,9.0051,0.0924,9.0051
"2C40C","2C40C","ntdll.dll",0.0910,8.8687,0.0910,8.8687
"C5644","C5644","ntdll.dll",0.0897,8.7414,0.0897,8.7414
"6D3EC","6D3EC","ntdll.dll",0.0847,8.2549,0.0847,8.2549
"6E045","6E045","ntdll.dll",0.0835,8.1381,0.0835,8.1381
"D0E8","D0E8","ntdll.dll",0.0819,7.9796,0.0819,7.9796
"160764","160764","ntdll.dll",0.0815,7.9380,0.0815,7.9380
"160244","160244","ntdll.dll",0.0793,7.7246,0.0793,7.7246
"160B94","160B94","ntdll.dll",0.0786,7.6629,0.0786,7.6629
"ADC60","ADC60","ntdll.dll",0.0783,7.6282,0.0783,7.6282
"49D60","49D60","ntdll.dll",0.0766,7.4655,0.0766,7.4655
"15FF64","15FF64","ntdll.dll",0.0743,7.2392,0.0743,7.2392
"49DBD","49DBD","ntdll.dll",0.0731,7.1268,0.0731,7.1268
"D123","D123","ntdll.dll",0.0726,7.0704,0.0726,7.0704
"160084","160084","ntdll.dll",0.0724,7.0552,0.0724,7.0552
"F8E6","F8E6","ntdll.dll",0.0718,6.9994,0.0718,6.9994
"6D3D1","6D3D1","ntdll.dll",0.0676,6.5904,0.0676,6.5904
"163AE7","163AE7","ntdll.dll",0.0671,6.5365,0.0671,6.5365
"3BA5A","3BA5A","ntdll.dll",0.0641,6.2471,0.0641,6.2471
"15FF04","15FF04","ntdll.dll",0.0618,6.0178,0.0618,6.0178
"28313","28313","ntdll.dll",0.0616,6.0043,0.0616,6.0043
"93B23","93B23","ntdll.dll",0.0615,5.9957,0.0615,5.9957
"CF0F","CF0F","ntdll.dll",0.0611,5.9555,0.0611,5.9555
"160064","160064","ntdll.dll",0.0604,5.8853,0.0604,5.8853
"CF05","CF05","ntdll.dll",0.0591,5.7623,0.0591,5.7623
"897A0","897A0","ntdll.dll",0.0587,5.7229,0.0587,5.7229
"D093","D093","ntdll.dll",0.0541,5.2716,0.0541,5.2716
"ADBF0","ADBF0","ntdll.dll",0.0519,5.0588,0.0519,5.0588
"162D34","162D34","ntdll.dll",0.0519,5.0545,0.0519,5.0545
"49D65","49D65","ntdll.dll",0.0513,5.0006,0.0513,5.0006
"27200","27200","ntdll.dll",0.0513,5.0005,0.0513,5.0005
"2C9EE","2C9EE","ntdll.dll",0.0512,4.9911,0.0512,4.9911
"D069","D069","ntdll.dll",0.0511,4.9764,0.0511,4.9764
"12E65F","12E65F","ntdll.dll",0.0489,4.7669,0.0489,4.7669
"1601C4","1601C4","ntdll.dll",0.0484,4.7174,0.0484,4.7174
"160184","160184","ntdll.dll",0.0475,4.6239,0.0475,4.6239
"1601E4","1601E4","ntdll.dll",0.0473,4.6048,0.0473,4.6048
"ADC43","ADC43","ntdll.dll",0.0463,4.5085,0.0463,4.5085
"26D35","26D35","ntdll.dll",0.0463,4.5079,0.0463,4.5079
"D137","D137","ntdll.dll",0.0454,4.4224,0.0454,4.4224
"2758C","2758C","ntdll.dll",0.0441,4.3014,0.0441,4.3014
"D0C4","D0C4","ntdll.dll",0.0427,4.1569,0.0427,4.1569
"27449","27449","ntdll.dll",0.0424,4.1295,0.0424,4.1295
"6E010","6E010","ntdll.dll",0.0421,4.1006,0.0421,4.1006
"27300","27300","ntdll.dll",0.0415,4.0445,0.0415,4.0445
"163954","163954","ntdll.dll",0.0414,4.0344,0.0414,4.0344
"49AEE","49AEE","ntdll.dll",0.0411,4.0070,0.0411,4.0070
"1608B4","1608B4","ntdll.dll",0.0411,4.0000,0.0411,4.0000
"170030","170030","ntdll.dll",0.0411,4.0000,0.0411,4.0000
"26D3C","26D3C","ntdll.dll",0.0411,4.0000,0.0411,4.0000
"27238","27238","ntdll.dll",0.0411,4.0000,0.0411,4.0000
"3BA56","3BA56","ntdll.dll",0.0411,4.0000,0.0411,4.0000
"49590","49590","ntdll.dll",0.0411,4.0000,0.0411,4.0000
"51817","51817","ntdll.dll",0.0411,4.0000,0.0411,4.0000
"160DD4","160DD4","ntdll.dll",0.0410,3.9962,0.0410,3.9962
"2727B","2727B","ntdll.dll",0.0410,3.9901,0.0410,3.9901
"6E015","6E015","ntdll.dll",0.0409,3.9891,0.0409,3.9891
"ADC12","ADC12","ntdll.dll",0.0409,3.9888,0.0409,3.9888
"93B4B","93B4B","ntdll.dll",0.0409,3.9868,0.0409,3.9868
"49F9D","49F9D","ntdll.dll",0.0409,3.9845,0.0409,3.9845
"CF63","CF63","ntdll.dll",0.0408,3.9730,0.0408,3.9730
"1664AC","1664AC","ntdll.dll",0.0360,3.5052,0.0360,3.5052
"26B7E","26B7E","ntdll.dll",0.0349,3.3960,0.0349,3.3960
"93B12","93B12","ntdll.dll",0.0338,3.2966,0.0338,3.2966
"CF59","CF59","ntdll.dll",0.0336,3.2689,0.0336,3.2689
"26BC5","26BC5","ntdll.dll",0.0335,3.2617,0.0335,3.2617
"160664","160664","ntdll.dll",0.0333,3.2493,0.0333,3.2493
"93AC3","93AC3","ntdll.dll",0.0329,3.2074,0.0329,3.2074
"820D8","820D8","ntdll.dll",0.0329,3.2064,0.0329,3.2064
"9C490","9C490","ntdll.dll",0.0329,3.2034,0.0329,3.2034
"16560E","16560E","ntdll.dll",0.0318,3.0995,0.0318,3.0995
"26B20","26B20","ntdll.dll",0.0317,3.0931,0.0317,3.0931
"15FEA4","15FEA4","ntdll.dll",0.0316,3.0798,0.0316,3.0798
"93AFD","93AFD","ntdll.dll",0.0310,3.0209,0.0310,3.0209
"6D3D7","6D3D7","ntdll.dll",0.0310,3.0179,0.0310,3.0179
"6FC0D","6FC0D","ntdll.dll",0.0309,3.0154,0.0309,3.0154
"49AD0","49AD0","ntdll.dll",0.0309,3.0133,0.0309,3.0133
"495B5","495B5","ntdll.dll",0.0309,3.0105,0.0309,3.0105
"161634","161634","ntdll.dll",0.0309,3.0102,0.0309,3.0102
"90093","90093","ntdll.dll",0.0308,3.0038,0.0308,3.0038
"26B2F","26B2F","ntdll.dll",0.0308,3.0028,0.0308,3.0028
"162974","162974","ntdll.dll",0.0308,3.0008,0.0308,3.0008
"282FD","282FD","ntdll.dll",0.0308,3.0005,0.0709,6.9062
"49F77","49F77","ntdll.dll",0.0308,3.0005,0.0308,3.0005
"6BD52","6BD52","ntdll.dll",0.0308,3.0003,0.0308,3.0003
"6D014","6D014","ntdll.dll",0.0308,3.0003,0.0308,3.0003
"52AB0","52AB0","ntdll.dll",0.0308,2.9994,0.0308,2.9994
"49F91","49F91","ntdll.dll",0.0308,2.9981,0.0308,2.9981
"26D62","26D62","ntdll.dll",0.0308,2.9975,0.0308,2.9975
"274D9","274D9","ntdll.dll",0.0308,2.9975,0.0308,2.9975
"235D9","235D9","ntdll.dll",0.0307,2.9957,0.0307,2.9957
"C9266","C9266","ntdll.dll",0.0307,2.9956,0.0307,2.9956
"70570","70570","ntdll.dll",0.0307,2.9953,0.0307,2.9953
"1623D4","1623D4","ntdll.dll",0.0307,2.9951,0.0307,2.9951
"4EF1C","4EF1C","ntdll.dll",0.0307,2.9928,0.0307,2.9928
"D062","D062","ntdll.dll",0.0307,2.9926,0.0307,2.9926
"272CC","272CC","ntdll.dll",0.0307,2.9882,0.0307,2.9882
"93AB5","93AB5","ntdll.dll",0.0307,2.9874,0.0307,2.9874
"27205","27205","ntdll.dll",0.0306,2.9848,0.0306,2.9848
"93B10","93B10","ntdll.dll",0.0305,2.9739,0.0305,2.9739
"274A2","274A2","ntdll.dll",0.0303,2.9555,0.0817,7.9569
"12E624","12E624","ntdll.dll",0.0302,2.9384,0.0302,2.9384
"D6820","D6820","ntdll.dll",0.0296,2.8841,0.0296,2.8841
"D26E0","D26E0","ntdll.dll",0.0282,2.7465,0.0282,2.7465
"28355","28355","ntdll.dll",0.0274,2.6679,0.0274,2.6679
"1602A4","1602A4","ntdll.dll",0.0272,2.6480,0.0272,2.6480
"3BA77","3BA77","ntdll.dll",0.0259,2.5203,0.0259,2.5203
"275C5","275C5","ntdll.dll",0.0254,2.4763,0.0254,2.4763
"49594","49594","ntdll.dll",0.0250,2.4314,0.0250,2.4314
"2748D","2748D","ntdll.dll",0.0249,2.4236,0.0249,2.4236
"26D4D","26D4D","ntdll.dll",0.0246,2.3997,0.0246,2.3997
"34730","34730","ntdll.dll",0.0243,2.3719,0.0243,2.3719
"CFA8","CFA8","ntdll.dll",0.0243,2.3696,0.0243,2.3696
"2732D","2732D","ntdll.dll",0.0242,2.3606,0.0242,2.3606
"C5641","C5641","ntdll.dll",0.0232,2.2642,0.0338,3.2940
"D099","D099","ntdll.dll",0.0229,2.2343,0.0229,2.2343
"12F59A","12F59A","ntdll.dll",0.0226,2.1981,0.0226,2.1981
"93AF4","93AF4","ntdll.dll",0.0224,2.1821,0.0224,2.1821
"1951C","1951C","ntdll.dll",0.0222,2.1670,0.0222,2.1670
"3B600","3B600","ntdll.dll",0.0222,2.1616,0.0222,2.1616
"90016","90016","ntdll.dll",0.0221,2.1519,0.0221,2.1519
"68DDA","68DDA","ntdll.dll",0.0215,2.0909,0.0215,2.0909
"15FF70","15FF70","ntdll.dll",0.0215,2.0907,0.0215,2.0907
"CFDC","CFDC","ntdll.dll",0.0214,2.0887,0.0214,2.0887
"41759","41759","ntdll.dll",0.0209,2.0327,0.0209,2.0327
"15FFE4","15FFE4","ntdll.dll",0.0208,2.0256,0.0208,2.0256
"27210","27210","ntdll.dll",0.0208,2.0250,0.0208,2.0250
"6CE80","6CE80","ntdll.dll",0.0208,2.0243,0.0208,2.0243
"161934","161934","ntdll.dll",0.0208,2.0217,0.0208,2.0217
"CFCA","CFCA","ntdll.dll",0.0206,2.0112,0.0206,2.0112
"274E1","274E1","ntdll.dll",0.0206,2.0094,0.0206,2.0094
"ADC03","ADC03","ntdll.dll",0.0206,2.0053,0.0206,2.0053
"D086","D086","ntdll.dll",0.0206,2.0045,0.0206,2.0045
"27231","27231","ntdll.dll",0.0206,2.0032,0.0206,2.0032
"26B79","26B79","ntdll.dll",0.0206,2.0030,0.0206,2.0030
"6D478","6D478","ntdll.dll",0.0205,2.0020,0.0205,2.0020
"ADC78","ADC78","ntdll.dll",0.0205,2.0019,0.0205,2.0019
"2C3F5","2C3F5","ntdll.dll",0.0205,2.0010,0.0205,2.0010
"27583","27583","ntdll.dll",0.0205,2.0005,0.0205,2.0005
"129C0E","129C0E","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"15FF98","15FF98","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"160018","160018","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"160164","160164","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"160204","160204","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"160524","160524","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"1606E4","1606E4","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"160D14","160D14","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"162434","162434","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"163914","163914","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"163D80","163D80","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"163D9F","163D9F","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"165529","165529","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"165609","165609","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"165626","165626","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"16588B","16588B","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"166314","166314","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"1663C3","1663C3","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"19562","19562","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"19627","19627","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"256BD","256BD","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"26C02","26C02","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"2725C","2725C","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"274D3","274D3","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"27C31","27C31","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"29AF0","29AF0","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"2C3C4","2C3C4","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"2C3D2","2C3D2","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"2C58B","2C58B","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"34270","34270","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"3B2E0","3B2E0","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"41CC3","41CC3","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"431DF","431DF","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"49DB6","49DB6","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"4C9DA","4C9DA","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"4D8CC","4D8CC","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"4E9E2","4E9E2","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"4EEDC","4EEDC","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"4EF11","4EF11","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"4EF14","4EF14","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"4F2F3","4F2F3","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"5180A","5180A","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"529A2","529A2","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"529D8","529D8","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"52A4D","52A4D","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"55537","55537","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"6317B","6317B","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"68DD1","68DD1","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"6BAFA","6BAFA","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"6BB28","6BB28","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"6CFB8","6CFB8","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"6FBC9","6FBC9","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"70412","70412","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"70464","70464","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"75656","75656","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"81F9B","81F9B","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"84AC0","84AC0","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"89719","89719","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"92738","92738","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"93B34","93B34","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"ADBCB","ADBCB","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"ADC15","ADC15","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"B7DFD","B7DFD","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"C6B10","C6B10","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"C776E","C776E","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"CB400","CB400","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"D046","D046","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"D146","D146","ntdll.dll",0.0205,2.0000,0.0205,2.0000
"26C12","26C12","ntdll.dll",0.0205,1.9998,0.0205,1.9998
"C7740","C7740","ntdll.dll",0.0205,1.9996,0.0205,1.9996
"12E5D6","12E5D6","ntdll.dll",0.0205,1.9984,0.0205,1.9984
"26B87","26B87","ntdll.dll",0.0205,1.9976,0.0205,1.9976
"D10A","D10A","ntdll.dll",0.0205,1.9948,0.0205,1.9948
"27447","27447","ntdll.dll",0.0205,1.9943,0.0205,1.9943
"272E1","272E1","ntdll.dll",0.0204,1.9914,0.0204,1.9914
"49F7A","49F7A","ntdll.dll",0.0204,1.9906,0.0204,1.9906
"92721","92721","ntdll.dll",0.0204,1.9884,0.0204,1.9884
"26B62","26B62","ntdll.dll",0.0204,1.9883,0.0204,1.9883
"29AE9","29AE9","ntdll.dll",0.0204,1.9879,0.0204,1.9879
"27260","27260","ntdll.dll",0.0204,1.9841,0.0204,1.9841
"ADBC8","ADBC8","ntdll.dll",0.0203,1.9767,0.0203,1.9767
"2742C","2742C","ntdll.dll",0.0203,1.9760,0.0203,1.9760
"12F59F","12F59F","ntdll.dll",0.0203,1.9743,0.0203,1.9743
"27435","27435","ntdll.dll",0.0202,1.9688,0.0202,1.9688
"2C9D0","2C9D0","ntdll.dll",0.0202,1.9665,0.0202,1.9665
"529E2","529E2","ntdll.dll",0.0194,1.8924,0.0194,1.8924
"10FDA","10FDA","ntdll.dll",0.0188,1.8326,0.0188,1.8326
"27258","27258","ntdll.dll",0.0188,1.8298,0.0188,1.8298
"26BB3","26BB3","ntdll.dll",0.0187,1.8180,0.0187,1.8180
"D050","D050","ntdll.dll",0.0182,1.7756,0.0182,1.7756
"B7D47","B7D47","ntdll.dll",0.0178,1.7308,0.0178,1.7308
"160CB4","160CB4","ntdll.dll",0.0178,1.7307,0.0178,1.7307
"160444","160444","ntdll.dll",0.0177,1.7262,0.0177,1.7262
"129A6E","129A6E","ntdll.dll",0.0176,1.7172,0.0176,1.7172
"D3270","D3270","ntdll.dll",0.0176,1.7110,0.0176,1.7110
"16AFF","16AFF","ntdll.dll",0.0167,1.6314,0.0167,1.6314
"C5664","C5664","ntdll.dll",0.0166,1.6197,0.0166,1.6197
"6D3DB","6D3DB","ntdll.dll",0.0166,1.6173,0.0166,1.6173
"93B06","93B06","ntdll.dll",0.0162,1.5748,0.0162,1.5748
"6BD7E","6BD7E","ntdll.dll",0.0161,1.5665,0.0161,1.5665
"272ED","272ED","ntdll.dll",0.0160,1.5560,0.0160,1.5560
"CB43A","CB43A","ntdll.dll",0.0156,1.5244,0.0156,1.5244
"3B8CD","3B8CD","ntdll.dll",0.0156,1.5208,0.0156,1.5208
"A3745","A3745","ntdll.dll",0.0156,1.5185,0.0156,1.5185
"D151","D151","ntdll.dll",0.0152,1.4801,0.0152,1.4801
"506B0","506B0","ntdll.dll",0.0147,1.4347,0.0147,1.4347
"ADBB3","ADBB3","ntdll.dll",0.0146,1.4224,0.0146,1.4224
"26BF8","26BF8","ntdll.dll",0.0143,1.3942,0.0143,1.3942
"8FFD8","8FFD8","ntdll.dll",0.0141,1.3714,0.0141,1.3714
"6E12C","6E12C","ntdll.dll",0.0140,1.3682,0.0140,1.3682
"163C34","163C34","ntdll.dll",0.0139,1.3513,0.0139,1.3513
"2D87F","2D87F","ntdll.dll",0.0138,1.3482,0.0138,1.3482
"3B64A","3B64A","ntdll.dll",0.0137,1.3392,0.0137,1.3392
"52A76","52A76","ntdll.dll",0.0135,1.3133,0.0135,1.3133
"12EAFC","12EAFC","ntdll.dll",0.0135,1.3130,0.0135,1.3130
"27272","27272","ntdll.dll",0.0134,1.3008,0.0134,1.3008
"24C86","24C86","ntdll.dll",0.0133,1.2926,0.0133,1.2926
"ADC22","ADC22","ntdll.dll",0.0133,1.2921,0.0133,1.2921
"160224","160224","ntdll.dll",0.0131,1.2789,0.0131,1.2789
"6D3BF","6D3BF","ntdll.dll",0.0129,1.2542,0.0129,1.2542
"19513","19513","ntdll.dll",0.0128,1.2431,0.0128,1.2431
"26E59","26E59","ntdll.dll",0.0126,1.2247,0.0126,1.2247
"2C400","2C400","ntdll.dll",0.0126,1.2246,0.0126,1.2246
"3F400","3F400","ntdll.dll",0.0125,1.2166,0.0125,1.2166
"C2EDC","C2EDC","ntdll.dll",0.0124,1.2107,0.0124,1.2107
"27C70","27C70","ntdll.dll",0.0123,1.2023,0.0123,1.2023
"27573","27573","ntdll.dll",0.0121,1.1813,0.0121,1.1813
"68D1E","68D1E","ntdll.dll",0.0120,1.1667,0.0120,1.1667
"93ABA","93ABA","ntdll.dll",0.0119,1.1586,0.0119,1.1586
"1EDCE","1EDCE","ntdll.dll",0.0118,1.1545,0.0118,1.1545
"13D0E0","13D0E0","ntdll.dll",0.0118,1.1505,0.0118,1.1505
"6D390","6D390","ntdll.dll",0.0118,1.1501,0.0118,1.1501
"29ADD","29ADD","ntdll.dll",0.0114,1.1144,0.0114,1.1144
"6CE44","6CE44","ntdll.dll",0.0113,1.1008,0.0113,1.1008
"25A79","25A79","ntdll.dll",0.0113,1.0982,0.0113,1.0982
"1914A","1914A","ntdll.dll",0.0113,1.0978,0.0113,1.0978
"14202","14202","ntdll.dll",0.0112,1.0932,0.0112,1.0932
"12E650","12E650","ntdll.dll",0.0112,1.0913,0.0112,1.0913
"163AA0","163AA0","ntdll.dll",0.0110,1.0681,0.0110,1.0681
"274EB","274EB","ntdll.dll",0.0109,1.0657,0.0109,1.0657
"29EAA","29EAA","ntdll.dll",0.0109,1.0637,0.0109,1.0637
"27360","27360","ntdll.dll",0.0108,1.0499,0.0108,1.0499
"2746F","2746F","ntdll.dll",0.0108,1.0485,0.0108,1.0485
"26BB8","26BB8","ntdll.dll",0.0108,1.0480,0.0108,1.0480
"CAE80","CAE80","ntdll.dll",0.0107,1.0469,0.0107,1.0469
"160684","160684","ntdll.dll",0.0106,1.0338,0.0106,1.0338
"4B8D3","4B8D3","ntdll.dll",0.0106,1.0335,0.0106,1.0335
"2CA33","2CA33","ntdll.dll",0.0106,1.0285,0.0106,1.0285
"CF20","CF20","ntdll.dll",0.0105,1.0262,0.0105,1.0262
"163B20","163B20","ntdll.dll",0.0105,1.0257,0.0105,1.0257
"AD446","AD446","ntdll.dll",0.0105,1.0231,0.0105,1.0231
"84D1E","84D1E","ntdll.dll",0.0105,1.0187,0.0105,1.0187
"68D49","68D49","ntdll.dll",0.0104,1.0161,0.0104,1.0161
"160CD4","160CD4","ntdll.dll",0.0104,1.0146,0.0104,1.0146
"4C0F0","4C0F0","ntdll.dll",0.0104,1.0145,0.0104,1.0145
"2E9BA","2E9BA","ntdll.dll",0.0104,1.0137,0.0104,1.0137
"CFDA","CFDA","ntdll.dll",0.0104,1.0134,0.0104,1.0134
"162354","162354","ntdll.dll",0.0104,1.0131,0.0104,1.0131
"B7CC0","B7CC0","ntdll.dll",0.0104,1.0130,0.0104,1.0130
"D0A5","D0A5","ntdll.dll",0.0104,1.0128,0.0104,1.0128
"160364","160364","ntdll.dll",0.0104,1.0115,0.0104,1.0115
"C15D","C15D","ntdll.dll",0.0104,1.0092,0.0104,1.0092
"166300","166300","ntdll.dll",0.0103,1.0082,0.0103,1.0082
"29AEB","29AEB","ntdll.dll",0.0103,1.0082,0.0103,1.0082
"6CEE9","6CEE9","ntdll.dll",0.0103,1.0064,0.0103,1.0064
"26B5B","26B5B","ntdll.dll",0.0103,1.0058,0.0103,1.0058
"ADC3F","ADC3F","ntdll.dll",0.0103,1.0054,0.0103,1.0054
"1300E9","1300E9","ntdll.dll",0.0103,1.0043,0.0103,1.0043
"C563C","C563C","ntdll.dll",0.0103,1.0040,0.0103,1.0040
"26B8D","26B8D","ntdll.dll",0.0103,1.0038,0.0103,1.0038
"26B99","26B99","ntdll.dll",0.0103,1.0036,0.0103,1.0036
"29052","29052","ntdll.dll",0.0103,1.0036,0.0103,1.0036
"CFE3","CFE3","ntdll.dll",0.0103,1.0036,0.0103,1.0036
"49D75","49D75","ntdll.dll",0.0103,1.0035,0.0103,1.0035
"D163","D163","ntdll.dll",0.0103,1.0032,0.0103,1.0032
"26BBC","26BBC","ntdll.dll",0.0103,1.0031,0.0103,1.0031
"16083","16083","ntdll.dll",0.0103,1.0028,0.0103,1.0028
"29068","29068","ntdll.dll",0.0103,1.0028,0.0103,1.0028
"12FFB0","12FFB0","ntdll.dll",0.0103,1.0027,0.0103,1.0027
"27473","27473","ntdll.dll",0.0103,1.0027,0.0103,1.0027
"27580","27580","ntdll.dll",0.0103,1.0027,0.0103,1.0027
"165665","165665","ntdll.dll",0.0103,1.0023,0.0103,1.0023
