Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"DDF4","DDF4","cng.sys",0.0512,4.9909,0.0512,4.9909
"DDC1","DDC1","cng.sys",0.0411,4.0000,0.0411,4.0000
"DE88","DE88","cng.sys",0.0410,3.9955,0.0410,3.9955
"E595","E595","cng.sys",0.0308,3.0035,0.0308,3.0035
"DBE5","DBE5","cng.sys",0.0308,3.0020,0.0308,3.0020
"E3B4","E3B4","cng.sys",0.0308,2.9989,0.0308,2.9989
"E341","E341","cng.sys",0.0307,2.9939,0.0307,2.9939
"D853","D853","cng.sys",0.0307,2.9873,0.0307,2.9873
"DC5B","DC5B","cng.sys",0.0304,2.9635,0.0304,2.9635
"D997","D997","cng.sys",0.0304,2.9596,0.0304,2.9596
"F08B","F08B","cng.sys",0.0238,2.3165,0.0238,2.3165
"F4C0","F4C0","cng.sys",0.0209,2.0408,0.0209,2.0408
"D6EE","D6EE","cng.sys",0.0206,2.0033,0.0206,2.0033
"D62A","D62A","cng.sys",0.0206,2.0026,0.0206,2.0026
"DC47","DC47","cng.sys",0.0205,2.0003,0.0205,2.0003
"D789","D789","cng.sys",0.0205,2.0000,0.0205,2.0000
"D7AC","D7AC","cng.sys",0.0205,2.0000,0.0205,2.0000
"D7C0","D7C0","cng.sys",0.0205,2.0000,0.0205,2.0000
"D90B","D90B","cng.sys",0.0205,2.0000,0.0205,2.0000
"DADC","DADC","cng.sys",0.0205,2.0000,0.0205,2.0000
"DEA3","DEA3","cng.sys",0.0205,2.0000,0.0205,2.0000
"E2BF","E2BF","cng.sys",0.0205,2.0000,0.0205,2.0000
"E2D3","E2D3","cng.sys",0.0205,2.0000,0.0205,2.0000
"E4E9","E4E9","cng.sys",0.0205,2.0000,0.0205,2.0000
"E548","E548","cng.sys",0.0205,2.0000,0.0205,2.0000
"E240","E240","cng.sys",0.0205,1.9968,0.0205,1.9968
"E995","E995","cng.sys",0.0205,1.9954,0.0205,1.9954
"EA4C","EA4C","cng.sys",0.0205,1.9953,0.0205,1.9953
"E219","E219","cng.sys",0.0204,1.9923,0.0204,1.9923
"E22B","E22B","cng.sys",0.0204,1.9906,0.0204,1.9906
"E8A4","E8A4","cng.sys",0.0204,1.9877,0.0204,1.9877
"EDD5","EDD5","cng.sys",0.0204,1.9862,0.0204,1.9862
"DA66","DA66","cng.sys",0.0203,1.9820,0.0203,1.9820
"D903","D903","cng.sys",0.0201,1.9605,0.0201,1.9605
"E295","E295","cng.sys",0.0110,1.0748,0.0110,1.0748
"E133","E133","cng.sys",0.0110,1.0717,0.0110,1.0717
"E81B","E81B","cng.sys",0.0104,1.0132,0.0104,1.0132
"ED0A","ED0A","cng.sys",0.0104,1.0128,0.0104,1.0128
"EEB6","EEB6","cng.sys",0.0104,1.0125,0.0104,1.0125
"F303","F303","cng.sys",0.0104,1.0112,0.0104,1.0112
"F3E2","F3E2","cng.sys",0.0104,1.0110,0.0104,1.0110
"E6DF","E6DF","cng.sys",0.0104,1.0108,0.0104,1.0108
"F4F9","F4F9","cng.sys",0.0104,1.0105,0.0104,1.0105
"EC5F","EC5F","cng.sys",0.0103,1.0084,0.0103,1.0084
"EA36","EA36","cng.sys",0.0103,1.0083,0.0103,1.0083
"DB0A","DB0A","cng.sys",0.0103,1.0082,0.0103,1.0082
"E070","E070","cng.sys",0.0103,1.0082,0.0103,1.0082
"EFC9","EFC9","cng.sys",0.0103,1.0081,0.0103,1.0081
"EC3C","EC3C","cng.sys",0.0103,1.0077,0.0103,1.0077
"EF0E","EF0E","cng.sys",0.0103,1.0069,0.0103,1.0069
"E4CD","E4CD","cng.sys",0.0103,1.0061,0.0103,1.0061
"EEF3","EEF3","cng.sys",0.0103,1.0059,0.0103,1.0059
"D5B1","D5B1","cng.sys",0.0103,1.0056,0.0103,1.0056
"F15F","F15F","cng.sys",0.0103,1.0043,0.0103,1.0043
"F4A5","F4A5","cng.sys",0.0103,1.0041,0.0103,1.0041
"E98D","E98D","cng.sys",0.0103,1.0030,0.0103,1.0030
"DB84","DB84","cng.sys",0.0103,1.0027,0.0103,1.0027
"F80F","F80F","cng.sys",0.0103,1.0024,0.0103,1.0024
"DB52","DB52","cng.sys",0.0103,1.0023,0.0103,1.0023
"F381","F381","cng.sys",0.0103,1.0023,0.0103,1.0023
"F3E9","F3E9","cng.sys",0.0103,1.0021,0.0103,1.0021
"D990","D990","cng.sys",0.0103,1.0017,0.0103,1.0017
"F4E4","F4E4","cng.sys",0.0103,1.0014,0.0103,1.0014
"D64D","D64D","cng.sys",0.0103,1.0011,0.0103,1.0011
"F5CB","F5CB","cng.sys",0.0103,1.0010,0.0103,1.0010
"EFDC","EFDC","cng.sys",0.0103,1.0006,0.0103,1.0006
"D9B2","D9B2","cng.sys",0.0103,1.0005,0.0103,1.0005
"F17C","F17C","cng.sys",0.0103,1.0005,0.0103,1.0005
"DF6F","DF6F","cng.sys",0.0103,1.0002,0.0103,1.0002
"F650","F650","cng.sys",0.0103,1.0002,0.0103,1.0002
"E5DB","E5DB","cng.sys",0.0103,1.0000,0.0103,1.0000
"DFBA","DFBA","cng.sys",0.0103,0.9999,0.0103,0.9999
"D560","D560","cng.sys",0.0103,0.9998,0.0103,0.9998
"DD60","DD60","cng.sys",0.0103,0.9998,0.0103,0.9998
"E1FF","E1FF","cng.sys",0.0103,0.9998,0.0103,0.9998
"DA33","DA33","cng.sys",0.0103,0.9997,0.0103,0.9997
"F51C","F51C","cng.sys",0.0103,0.9994,0.0103,0.9994
"E184","E184","cng.sys",0.0103,0.9991,0.0103,0.9991
"E77F","E77F","cng.sys",0.0103,0.9991,0.0103,0.9991
"D85B","D85B","cng.sys",0.0103,0.9989,0.0103,0.9989
"E2EF","E2EF","cng.sys",0.0103,0.9987,0.0103,0.9987
"E099","E099","cng.sys",0.0102,0.9984,0.0102,0.9984
"F7DE","F7DE","cng.sys",0.0102,0.9982,0.0102,0.9982
"DA28","DA28","cng.sys",0.0102,0.9981,0.0102,0.9981
"E432","E432","cng.sys",0.0102,0.9974,0.0102,0.9974
"E57A","E57A","cng.sys",0.0102,0.9969,0.0102,0.9969
"EE8D","EE8D","cng.sys",0.0102,0.9968,0.0102,0.9968
